Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/Name/zSMAmbient_ZerusZurvan=zSMAmbient_ZerusZurvan /// zSMAmbient_ZerusZurvan
Conversation/Name/zSMBriefing_Expedition03=zSMBriefing_Expedition03 /// zSMBriefing_Expedition03
Conversation/Name/zSMBriefing_Hybrid02=zSMBriefing_Hybrid02 /// zSMBriefing_Hybrid02
Conversation/Name/zSMBriefing_Korhal01=zSMBriefing_Korhal01 /// zSMBriefing_Korhal01
Conversation/Name/zSMBriefing_Korhal02=zSMBriefing_Korhal02 /// zSMBriefing_Korhal02
Conversation/Name/zSMBriefing_Korhal03=zSMBriefing_Korhal03 /// zSMBriefing_Korhal03
Conversation/Name/zSMBriefing_Space02=zSMBriefing_Space02 /// zSMBriefing_Space02
Conversation/Name/zSMBriefing_Zerus01=zSMBriefing_Zerus01 /// zSMBriefing_Zerus01
Conversation/Name/zTest=zTest /// zTest
Conversation/Name/zUnit_EggMonsterSplit1=zUnit_ZergTunneller /// zUnit_ZergTunneller
Conversation/Name/zUnit_EggMonsterSplit2=zUnit_ZergCarrion /// zUnit_ZergCarrion
Conversation/Name/zUnit_HeroDehaka=zUnit_HeroDehaka /// zUnit_HeroDehaka
Conversation/Name/zUnit_HeroKerriganGhost=zUnit_HeroKerrigan /// zUnit_HeroKerrigan
Conversation/Name/zUnit_HeroQueen=zUnit_HeroNiadra /// zUnit_HeroNiadra
Conversation/Name/zUnit_HeroStukov=zUnit_HeroStukov /// zUnit_HeroStukov
Conversation/Name/zUnit_HeroZagara=zUnit_HeroZagara /// zUnit_HeroZagara
Conversation/Name/zUnit_MutaliskSplit1=zUnit_ZergViper /// zUnit_ZergViper
Conversation/Name/zUnit_NeutralYeti=zUnit_NeutralYeti /// zUnit_NeutralYeti
Conversation/Name/zUnit_PrimalCrusher=zUnit_PrimalPrimalgor /// zUnit_PrimalPrimalgor
Conversation/Name/zUnit_PrimalRipper=zUnit_PrimalPrimeling /// zUnit_PrimalPrimeling
Conversation/Name/zUnit_PrimalScreamer=zUnit_PrimalPrime'azor /// zUnit_PrimalPrime'azor
Conversation/Name/zUnit_PrimalShredder=zUnit_PrimalPrime'lisk /// zUnit_PrimalPrime'lisk
Conversation/Name/zUnit_ProtossAreaDenial=zUnit_ProtossShredder /// zUnit_ProtossShredder
Conversation/Name/zUnit_ProtossCarrierShip=zUnit_ProtossTempest /// zUnit_ProtossTempest
Conversation/Name/zUnit_ProtossChangeling=zUnit_ProtossReplicant /// zUnit_ProtossReplicant
Conversation/Name/zUnit_ProtossFlyingCaster=zUnit_ProtossOracle /// zUnit_ProtossOracle
Conversation/Name/zUnit_RoachSplit1=zUnit_ZergCorpser /// zUnit_ZergCorpser
Conversation/Name/zUnit_TacFighter=zUnit_TacFighter /// zUnit_TacFighter
Conversation/Name/zUnit_TerranHellion2=zUnit_TerranHellionSiege /// zUnit_TerranHellionSiege
Conversation/Name/zUnit_TerranMercCommander=zUnit_TerranWarhound /// zUnit_TerranWarhound
Conversation/Name/zUnit_TerranOdin=zUnit_TerranOdin /// zUnit_TerranOdin
Conversation/Name/zUnit_ZergEggMonster=zUnit_ZergSwarmHost /// zUnit_ZergSwarmHost
Conversation/UnknownConversation2/Group00001=Ambient Travel Reminder /// Ambient Travel Reminder
Conversation/UnknownConversation2/Line00001=Nuestro Leviatán está listo para dejar este mundo cuando usted lo ordene. /// Our leviathan is able to leave this world at your command.
Conversation/zBriefing_Char01/Group00001=Char01 /// Char01
Conversation/zBriefing_Char01/Group00002=Briefing /// Briefing
Conversation/zBriefing_Char01/Line00002=[Surprise 70]Actualmente la colonia de Zagara[/Surprise] está amontonada en los pantanos ácidos de Carbonis, donde usted almacenó millones de huevos para [Serious]usarlos en el futuro.[/Serious] /// [Surprise 70]Zagara's brood[/Surprise] is currently huddled in Char's acid marsh, where you stored millions of eggs for [Serious]future use.[/Serious]
Conversation/zBriefing_Char01/Line00009=Entonces recolectaré suficientes huevos para engendrar un ejército y [Serious]destruir a Zagara[/Serious]. /// Then I'll collect enough eggs to spawn an army and [Serious]destroy Zagara[/Serious].
Conversation/zBriefing_Char01/Line00016=Entonces recolectaré suficientes huevos para engendrar un ejército y [Serious]destruir a Zagara[/Serious]. /// Then I'll collect enough eggs to spawn an army and [Serious]destroy Zagara[/Serious].
Conversation/zBriefing_Char01/Line00023=Por la ubicación de su Colmenar, [Surprise 70]parece que[/Surprise] Zagara tiene la intención de recolectar [Serious]la mayor cantidad de huevos[/Serious] posible. /// From the location of her hive cluster, [Surprise 70]it appears[/Surprise] Zagara intends to gather [Serious]as many eggs[/Serious] as she can.
Conversation/zBriefing_Char01/Line00024=Puede colocarlos en un Estanque de incubación para acelerar el proceso. [Surprise 70]Puse [/Surprise]nuestro colmenar cerca de uno de esos estanques. /// She can place them in a birthing pond to quicken. [Surprise 70]I have located[/Surprise] our hive cluster near one such pond.
Conversation/zBriefing_Char01/Line00025=Está tratando de formar un ejército, [Serious]pero, ¿cómo incubará los huevos?[/Serious] /// She's trying to build an army. [Serious]But how will she hatch the eggs?[/Serious]
Conversation/zBriefing_Char01/Line00026=Está tratando de formar un ejército, [Serious]pero, ¿cómo incubará los huevos?[/Serious] /// She's trying to build an army. [Serious]But how will she hatch the eggs?[/Serious]
Conversation/zBriefing_Char02/Comment00001=Panning across the landscape /// Panning across the landscape
Conversation/zBriefing_Char02/Comment00002=As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Charsweepers pass over them OBLITERATING them. /// As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Charsweepers pass over them OBLITERATING them.
Conversation/zBriefing_Char02/Comment00003=Fade back to "Current Day" image of the bone trench -- with bones everywhere! Pan past an inert scourge cannon... /// Fade back to "Current Day" image of the bone trench -- with bones everywhere! Pan past an inert scourge cannon...
Conversation/zBriefing_Char02/Comment00004=Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round... /// Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round...
Conversation/zBriefing_Char02/Comment00005=As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Gorgons pass over them OBLITERATING them. /// As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Gorgons pass over them OBLITERATING them.
Conversation/zBriefing_Char02/Comment00006=Fade back to "Current Day" image of the bone trench -- Pan past an inert scourge cannon... /// Fade back to "Current Day" image of the bone trench -- Pan past an inert scourge cannon...
Conversation/zBriefing_Char02/Comment00007=Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round... /// Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round...
Conversation/zBriefing_Char02/Group00001=Char02 /// Char02
Conversation/zBriefing_Char02/Group00002=OBSOLETE /// OBSOLETE
Conversation/zBriefing_Char02/Group00004=Briefing /// Briefing
Conversation/zBriefing_Char02/Line00001=La Trinchera de huesos. Este es el único acceso hacia la fortaleza terran. /// The bone trench. This is the only approach to the terran fortress.
Conversation/zBriefing_Char02/Line00002=Y es donde masacraron a tu Colonia. /// And it's where your brood got slaughtered.
Conversation/zBriefing_Char02/Line00003=El terreno bajo nos hizo vulnerables a los ataques aéreos. Los terran trajeron sus cruceros de batalla gorgóneos desde los cielos. /// The low ground left us vulnerable to aerial attack. The terrans brought their gorgon class Battlecruisers from the skies.
Conversation/zBriefing_Char02/Line00004=Nos bombardearon una y otra vez. Mi colonia sangró y murió. Y con ella murieron todas las esperanzas de echar a los terran de Carbonis. /// They strafed us over and over. My brood bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00005=Mi Reina, simplemente deberíamos atravesar la trinchera y no perder tiempo peleando contra los Gorgóneos. /// My queen, we should simply race through the trench, not waste time fighting gorgons.
Conversation/zBriefing_Char02/Line00006=Espera, esos son Nidos de azotes. Podrían eliminar a esos Cruceros de batalla gorgóneos... solo necesitamos despertarlos. /// Wait, those are scourge nests. They could bring down a gorgon class battlecruiser... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00007=Y si no lo logramos, el Enjambre morirá. Debes aprender a tener visión, Zagara. Planificación, cálculos, astucia. /// And if we don't, the Swarm dies. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00008=Como usted diga. /// As you say.
Conversation/zBriefing_Char02/Line00009=Y es donde dejaste que masacraran a mi Colonia. /// And it's where you allowed my brood to be slaughtered.
Conversation/zBriefing_Char02/Line00010=Si sorprendemos a los terran, podremos lograrlo con una cantidad aceptable de bajas. /// If we surprise the terrans, we can make it through with acceptable losses.
Conversation/zBriefing_Char02/Line00011=Eso los despertará, y se encargarán de los Gorgóneos de Campoguerra. La Trinchera de huesos será nuestra. /// That will awaken them, and they'll take care of Warfield's gorgons. Then the bone trench will be ours.
Conversation/zBriefing_Char02/Line00012=Estableceré un colmenar, y después sembraremos talo hasta alcanzar los Nidos de azotes inactivos. /// I will establish a hive cluster, and then we will grow creep out to the dormant scourge nests.
Conversation/zBriefing_Char02/Line00013=Espera, esos son Nidos de azotes. Son capaces de destruir hasta un Crucero de batalla gorgóneo... solo necesitamos despertarlos. /// There, those are scourge nests. They can destroy even a gorgon class battlecruiser... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00014=Y si no lo logramos, el Enjambre morirá. Debes aprender a tener visión, Zagara. Planificación, cálculos, astucia. /// And if we don't, the Swarm dies. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00015=Estableceré un colmenar, y después sembraremos talo hasta alcanzar los Nidos de azotes inactivos. /// I will establish a hive cluster, and then we will grow creep out to the dormant scourge nests.
Conversation/zBriefing_Char02/Line00016=Eso los despertará, y se encargarán de los Gorgóneos de Campoguerra. La Trinchera de huesos será nuestra. /// That will awaken them, and they'll take care of Warfield's gorgons. Then the bone trench will be ours.
Conversation/zBriefing_Char02/Line00017=Nos bombardearon una y otra vez. Mi Enjambre sangró y murió. Y con él murieron también todas las esperanzas de echar a los terran de Carbonis. /// They strafed us over and over. The Swarm bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00018=La Trinchera de huesos. Este es el único acceso hacia la fortaleza terran. /// The Bone Trench. This is the only approach to the terran fortress.
Conversation/zBriefing_Char02/Line00019=Una vez intenté traer a mi colonia a este lugar. Los terran trajeron sus cruceros de batalla gorgóneos desde los cielos. /// I tried to bring my brood through here once before. The terrans brought their Gorgon battlecruisers from the skies.
Conversation/zBriefing_Char02/Line00020=Nos bombardearon una y otra vez. Mi colonia sangró y murió. Y con ella murieron todas las esperanzas de echar a los terran de Carbonis. /// They strafed us over and over. My brood bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00021=[Surprise 90]Espera, esos son nidos de azotes[/Surprise]. Podrían eliminar a un gorgóneo... solo tenemos que despertarlos. /// [Surprise 90]Wait, those are scourge nests[/Surprise]. They could bring down a Gorgon... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00022=[Surprise 90]Espera, esos son nidos de azotes[/Surprise]. Podrían eliminar a un gorgóneo... solo tenemos que despertarlos. /// [Surprise 90]Wait, those are scourge nests[/Surprise]. They could bring down a Gorgon... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00023=Mi Reina, simplemente deberíamos atravesar la trinchera y no perder tiempo peleando contra los gorgóneos. /// My queen, we should simply race through the trench, not waste time fighting Gorgons.
Conversation/zBriefing_Char02/Line00024=Si sorprendemos a los terran, podremos lograrlo con una cantidad aceptable de bajas. /// If we surprise the terrans, we can make it through with acceptable losses.
Conversation/zBriefing_Char02/Line00025=Y si no lo logramos, [Serious]el Enjambre morirá[/Serious]. Debes aprender a tener visión, Zagara. Planificación, cálculos, astucia. /// And if we don't, [Serious]the Swarm dies[/Serious]. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00026=Y si no lo logramos, [Serious]el Enjambre morirá[/Serious]. Debes aprender a tener visión, Zagara. Planificación, cálculos, astucia. /// And if we don't, [Serious]the Swarm dies[/Serious]. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00027=Podemos usar este tumor de talo para engendrar un tumor cerca del nido de azotes. Cuando se despierte, el gorgóneo de Campoguerra será historia. /// We can use this creep tumor to spawn a tumor near the scourge nest. Once it's awake, Warfield's Gorgon is done for.
Conversation/zBriefing_Char02/Line00028=Podemos usar este tumor de talo para engendrar un tumor cerca del nido de azotes. Cuando se despierte, el gorgóneo de Campoguerra será historia. /// We can use this creep tumor to spawn a tumor near the scourge nest. Once it's awake, Warfield's Gorgon is done for.
Conversation/zBriefing_Char02/Line00029=Abathur me revivió para la batalla. Esta es la Trinchera de huesos, el único acceso hacia la fortaleza terran. /// Abathur revived me for the battle. This is the Bone Trench, the only approach to the terran fortress.
Conversation/zBriefing_Char03/Comment00001=Show mineral fields /// Show mineral fields
Conversation/zBriefing_Char03/Comment00002=Pan to worm location -- worm sprouts. /// Pan to worm location -- worm sprouts.
Conversation/zBriefing_Char03/Comment00003=Show orbital relay /// Show orbital relay
Conversation/zBriefing_Char03/Comment00004=Pan to worm location -- worm sprouts. /// Pan to worm location -- worm sprouts.
Conversation/zBriefing_Char03/Comment00005=-- /// --
Conversation/zBriefing_Char03/Comment00006=Suggested lines below. /// Suggested lines below.
Conversation/zBriefing_Char03/Comment00007= It will make the briefing longer, but avoid the scenario where the player keeps reloading because they thought they were supposed to beat the map before the timer: ///  It will make the briefing longer, but avoid the scenario where the player keeps reloading because they thought they were supposed to beat the map before the timer:
Conversation/zBriefing_Char03/Group00001=Char03 /// Char03
Conversation/zBriefing_Char03/Group00002=OBSOLETE /// OBSOLETE
Conversation/zBriefing_Char03/Group00003=OBSOLETE /// OBSOLETE
Conversation/zBriefing_Char03/Group00004=Briefing /// Briefing
Conversation/zBriefing_Char03/Group00005=To Consider /// To Consider
Conversation/zBriefing_Char03/Line00001=Este es el resultado de toda nuestra lucha. Los humanos desaparecerán de Carbonis al anochecer. /// Everything we've fought for here comes to this. The humans will be gone from Char by nightfall.
Conversation/zBriefing_Char03/Line00002=Restablecí la red Nydus. Puede transportar a su Enjambre entre dos Gusanos Nydus. /// I have re-established the nydus network. You can transport your Swarm between any two nydus worms.
Conversation/zBriefing_Char03/Line00003=Ubica gusanos en los dos flancos de Campoguerra. /// Place worms on both of Warfield's flanks.
Conversation/zBriefing_Char03/Line00004=Si destruyo cualquiera de los dos, lo debilitaré. Ahora, eliminemos esta fortaleza. /// If I destroy either, it will cripple him. Now let's crack this fortress.
Conversation/zBriefing_Char03/Line00005=Terminado, mi Reina. /// Done, my queen.
Conversation/zBriefing_Char03/Line00006=¿Para qué molestarnos con minerales y relés? ¡Asaltemos las puertas! /// Why bother with minerals and relays? Let us storm the gates!
Conversation/zBriefing_Char03/Line00007=Ey, Kerrigan llevó a su Enjambre a la meseta. Cayó justo en nuestra trampa. /// Men, Kerrigan's got her swarm up on the plateau. She walked right into our trap.
Conversation/zBriefing_Char03/Line00008=Que los Zergueznos se muevan hacia los relés de las bombas. ¡Destrúyanlos ya mismo! /// Get zerglings to those pump relays. Bring them down now!
Conversation/zBriefing_Char03/Line00009=Los ingenieros del general Campoguerra van a volver a poner las bombas de lava en funcionamiento en poco tiempo. /// General Warfield's engineers will have the lava pumps working again in a few moments.
Conversation/zBriefing_Char03/Line00010=Eliminé fortalezas en menos tiempo. ¡Adelante! /// I've cracked fortresses in less time. Forward!
Conversation/zBriefing_Char03/Line00011=¡Activen las bombas de lava y mándenla de nuevo al infierno del que salió! /// Activate the lava pumps, and flood her back to the hell she crawled out of!
Conversation/zBriefing_Char03/Line00012=¡Las bombas de lava no están funcionando! ¡Que vengan los ingenieros! /// The lava pumps are down! Get the engineers on it!
Conversation/zBriefing_Char03/Line00013=Quiero uno detrás de sus campos de minerales principales. /// I want one behind his primary mineral fields.
Conversation/zBriefing_Char03/Line00014=Pon el otro cerca del relé orbital que usa para llamar a sus Cruceros de batalla. /// Put the other near the orbital relay he uses to call in his battlecruisers.
Conversation/zBriefing_Char03/Line00015=Este es el resultado de toda nuestra lucha. Los humanos desaparecerán de Carbonis al anochecer. /// Everything we've fought for here comes to this. The humans will be gone from Char by nightfall.
Conversation/zBriefing_Char03/Line00016=Ubica gusanos en los dos flancos de Campoguerra. /// Place worms on both of Warfield's flanks.
Conversation/zBriefing_Char03/Line00017=Quiero uno detrás de sus campos de minerales principales. /// I want one behind his primary mineral fields.
Conversation/zBriefing_Char03/Line00018=Pon el otro cerca del relé orbital que usa para llamar a sus Cruceros de batalla. /// Put the other near the orbital relay he uses to call in his battlecruisers.
Conversation/zBriefing_Char03/Line00019=Si destruyo cualquiera de los dos, lo debilitaré. Ahora, eliminemos esta fortaleza. /// If I destroy either, it will cripple him. Now let's crack this fortress.
Conversation/zBriefing_Char03/Line00020=Que los Zergueznos se muevan hacia los relés de las bombas. ¡Destrúyanlos ya mismo! /// Get zerglings to those pump relays. Bring them down now!
Conversation/zBriefing_Char03/Line00021=Eliminé fortalezas en menos tiempo. ¡Adelante! /// I've cracked fortresses in less time. Forward!
Conversation/zBriefing_Char03/Line00022=Este es el resultado de toda nuestra lucha. /// Everything we've fought for here comes to this.
Conversation/zBriefing_Char03/Line00023=Mi Reina, el general Campoguerra tiene muchos dispositivos nucleares. Los usará todos contra usted. /// My queen, General Warfield has many nuclear devices. He will use all of them on you.
Conversation/zBriefing_Char03/Line00024=No me sorprende. Necesitamos atacarlo cuanto antes. Destruyamos esta fortaleza. /// No surprise there. We need to hit him fast. Let's crack this fortress.
Conversation/zBriefing_Char03/Line00025=Afortunadamente restablecí la red Nydus. Puede transportar a su Enjambre entre dos Gusanos Nydus. /// Fortunately, I have re-established the nydus network. You can transport your Swarm between any two nydus worms.
Conversation/zBriefing_Char03/Line00026=Destruyamos esta fortaleza. /// Then let's crack this fortress.
Conversation/zBriefing_Char03/Line00027=Este es el resultado de toda nuestra lucha. /// Everything we've fought for here comes to this.
Conversation/zBriefing_Char03/Line00028=No me sorprende. Necesitamos atacarlo cuanto antes. Destruyamos esta fortaleza. /// No surprise there. We need to hit him fast. Let's crack this fortress.
