Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/Name/zSMBriefing_Korhal03=zSMBriefing_Korhal03 /// zSMBriefing_Korhal03
Conversation/Name/zSMBriefing_Space02=zSMBriefing_Space02 /// zSMBriefing_Space02
Conversation/Name/zSMBriefing_Zerus01=zSMBriefing_Zerus01 /// zSMBriefing_Zerus01
Conversation/Name/zTest=zTest /// zTest
Conversation/Name/zUnit_EggMonsterSplit1=zUnit_ZergTunneller /// zUnit_ZergTunneller
Conversation/Name/zUnit_EggMonsterSplit2=zUnit_ZergCarrion /// zUnit_ZergCarrion
Conversation/Name/zUnit_HeroDehaka=zUnit_HeroDehaka /// zUnit_HeroDehaka
Conversation/Name/zUnit_HeroKerriganGhost=zUnit_HeroKerrigan /// zUnit_HeroKerrigan
Conversation/Name/zUnit_HeroQueen=zUnit_HeroNiadra /// zUnit_HeroNiadra
Conversation/Name/zUnit_HeroStukov=zUnit_HeroStukov /// zUnit_HeroStukov
Conversation/Name/zUnit_HeroZagara=zUnit_HeroZagara /// zUnit_HeroZagara
Conversation/Name/zUnit_MutaliskSplit1=zUnit_ZergViper /// zUnit_ZergViper
Conversation/Name/zUnit_NeutralYeti=zUnit_NeutralYeti /// zUnit_NeutralYeti
Conversation/Name/zUnit_PrimalCrusher=zUnit_PrimalPrimalgor /// zUnit_PrimalPrimalgor
Conversation/Name/zUnit_PrimalRipper=zUnit_PrimalPrimeling /// zUnit_PrimalPrimeling
Conversation/Name/zUnit_PrimalScreamer=zUnit_PrimalPrime'azor /// zUnit_PrimalPrime'azor
Conversation/Name/zUnit_PrimalShredder=zUnit_PrimalPrime'lisk /// zUnit_PrimalPrime'lisk
Conversation/Name/zUnit_ProtossAreaDenial=zUnit_ProtossShredder /// zUnit_ProtossShredder
Conversation/Name/zUnit_ProtossCarrierShip=zUnit_ProtossTempest /// zUnit_ProtossTempest
Conversation/Name/zUnit_ProtossChangeling=zUnit_ProtossReplicant /// zUnit_ProtossReplicant
Conversation/Name/zUnit_ProtossFlyingCaster=zUnit_ProtossOracle /// zUnit_ProtossOracle
Conversation/Name/zUnit_RoachSplit1=zUnit_ZergCorpser /// zUnit_ZergCorpser
Conversation/Name/zUnit_TacFighter=zUnit_TacFighter /// zUnit_TacFighter
Conversation/Name/zUnit_TerranHellion2=zUnit_TerranHellionSiege /// zUnit_TerranHellionSiege
Conversation/Name/zUnit_TerranMercCommander=zUnit_TerranWarhound /// zUnit_TerranWarhound
Conversation/Name/zUnit_TerranOdin=zUnit_TerranOdin /// zUnit_TerranOdin
Conversation/Name/zUnit_ZergEggMonster=zUnit_ZergSwarmHost /// zUnit_ZergSwarmHost
Conversation/UnknownConversation2/Group00001=Ambient Travel Reminder /// Ambient Travel Reminder
Conversation/UnknownConversation2/Line00001=Notre léviathan est capable de quitter ce monde sur votre ordre. /// Our leviathan is able to leave this world at your command.
Conversation/zBriefing_Char01/Group00001=Char01 /// Char01
Conversation/zBriefing_Char01/Group00002=Briefing /// Briefing
Conversation/zBriefing_Char01/Line00002=La couvée de Zagara se terre à présent dans les marais acides de Char, là où vous aviez entreposé des millions d’œufs pour plus tard. /// [Surprise 70]Zagara's brood[/Surprise] is currently huddled in Char's acid marsh, where you stored millions of eggs for [Serious]future use.[/Serious]
Conversation/zBriefing_Char01/Line00009=Alors je vais récolter assez d’œufs pour créer une armée et détruire Zagara. /// Then I'll collect enough eggs to spawn an army and [Serious]destroy Zagara[/Serious].
Conversation/zBriefing_Char01/Line00016=Alors je vais récolter assez d’œufs pour créer une armée et détruire Zagara. /// Then I'll collect enough eggs to spawn an army and [Serious]destroy Zagara[/Serious].
Conversation/zBriefing_Char01/Line00023=D’après l’emplacement de sa ruche, Zagara semble avoir l’intention de ramasser autant d’œufs que possible. /// From the location of her hive cluster, [Surprise 70]it appears[/Surprise] Zagara intends to gather [Serious]as many eggs[/Serious] as she can.
Conversation/zBriefing_Char01/Line00024=Elle peut les déposer dans un bassin de naissance pour les faire éclore. J’ai placé notre propre ruche près de l’un de ces bassins. /// She can place them in a birthing pond to quicken. [Surprise 70]I have located[/Surprise] our hive cluster near one such pond.
Conversation/zBriefing_Char01/Line00025=Elle essaye de bâtir une armée. Mais comment peut-elle faire éclore les œufs ? /// She's trying to build an army. [Serious]But how will she hatch the eggs?[/Serious]
Conversation/zBriefing_Char01/Line00026=Elle essaye de bâtir une armée. Mais comment peut-elle faire éclore les œufs ? /// She's trying to build an army. [Serious]But how will she hatch the eggs?[/Serious]
Conversation/zBriefing_Char02/Comment00001=Panoramique sur le paysage /// Panning across the landscape
Conversation/zBriefing_Char02/Comment00002=As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Charsweepers pass over them OBLITERATING them. /// As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Charsweepers pass over them OBLITERATING them.
Conversation/zBriefing_Char02/Comment00003=Fade back to "Current Day" image of the bone trench -- with bones everywhere! Pan past an inert scourge cannon... /// Fade back to "Current Day" image of the bone trench -- with bones everywhere! Pan past an inert scourge cannon...
Conversation/zBriefing_Char02/Comment00004=Fondu sur une image de mucus approchant un nid de fléaux inerte. Il atteint le canon et ce dernier s’active. Il tire une première fois… /// Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round...
Conversation/zBriefing_Char02/Comment00005=As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Gorgons pass over them OBLITERATING them. /// As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Gorgons pass over them OBLITERATING them.
Conversation/zBriefing_Char02/Comment00006=Fade back to "Current Day" image of the bone trench -- Pan past an inert scourge cannon... /// Fade back to "Current Day" image of the bone trench -- Pan past an inert scourge cannon...
Conversation/zBriefing_Char02/Comment00007=Fondu sur une image de mucus approchant un nid de fléaux inerte. Il atteint le canon et ce dernier s’active. Il tire une première fois… /// Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round...
Conversation/zBriefing_Char02/Group00001=Char02 /// Char02
Conversation/zBriefing_Char02/Group00002=OBSOLETE /// OBSOLETE
Conversation/zBriefing_Char02/Group00004=Briefing /// Briefing
Conversation/zBriefing_Char02/Line00001=La tranchée osseuse. C’est la seule voie d’accès à la forteresse terrane. /// The bone trench. This is the only approach to the terran fortress.
Conversation/zBriefing_Char02/Line00002=Et c’est là que ta couvée a été massacrée. /// And it's where your brood got slaughtered.
Conversation/zBriefing_Char02/Line00003=Le terrain dégagé était propice à une attaque aérienne. Les Terrans ont envoyé leurs cuirassés Gorgones. /// The low ground left us vulnerable to aerial attack. The terrans brought their gorgon class Battlecruisers from the skies.
Conversation/zBriefing_Char02/Line00004=Ils nous ont bombardés, encore et encore. Ma couvée a beaucoup saigné avant de mourir… emportant tout espoir de repousser les Terrans hors de Char. /// They strafed us over and over. My brood bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00005=Ma reine, nous devrions traverser la tranchée rapidement, sans nous préoccuper des Gorgones. /// My queen, we should simply race through the trench, not waste time fighting gorgons.
Conversation/zBriefing_Char02/Line00006=Attends, ce sont des nids de fléaux. Ils pourraient abattre un de ces cuirassés Gorgones… nous devons seulement les réveiller. /// Wait, those are scourge nests. They could bring down a gorgon class battlecruiser... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00007=Dans le cas contraire, l’Essaim meurt. Tu devrais apprendre à anticiper, Zagara. Planification, calculs et finesse. /// And if we don't, the Swarm dies. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00008=Comme vous voudrez. /// As you say.
Conversation/zBriefing_Char02/Line00009=Et c’est là que tu as laissé ma couvée se faire massacrer. /// And it's where you allowed my brood to be slaughtered.
Conversation/zBriefing_Char02/Line00010=Si nous prenons les Terrans par surprise, nous ne devrions pas essuyer de trop lourdes pertes. /// If we surprise the terrans, we can make it through with acceptable losses.
Conversation/zBriefing_Char02/Line00011=Cela les réveillera, et ils s’occuperont des Gorgones de Warfield. Alors, la tranchée osseuse sera à nous. /// That will awaken them, and they'll take care of Warfield's gorgons. Then the bone trench will be ours.
Conversation/zBriefing_Char02/Line00012=Je vais établir une colonie, et nous pourrons ensuite répandre du mucus jusqu’aux nids de fléaux dormants. /// I will establish a hive cluster, and then we will grow creep out to the dormant scourge nests.
Conversation/zBriefing_Char02/Line00013=Là, ce sont des nids de fléaux. Ils sont assez puissants pour détruire un cuirassé Gorgone… Nous devons juste les réveiller. /// There, those are scourge nests. They can destroy even a gorgon class battlecruiser... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00014=Dans le cas contraire, l’Essaim meurt. Tu devrais apprendre à anticiper, Zagara. Planification, calculs et finesse. /// And if we don't, the Swarm dies. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00015=Je vais établir une colonie, et nous pourrons ensuite répandre du mucus jusqu’aux nids de fléaux dormants. /// I will establish a hive cluster, and then we will grow creep out to the dormant scourge nests.
Conversation/zBriefing_Char02/Line00016=Cela les réveillera, et ils s’occuperont des Gorgones de Warfield. Alors, la tranchée osseuse sera à nous. /// That will awaken them, and they'll take care of Warfield's gorgons. Then the bone trench will be ours.
Conversation/zBriefing_Char02/Line00017=Ils nous ont bombardés, encore et encore. La couvée a beaucoup saigné avant de mourir… emportant tout espoir de repousser les Terrans hors de Char. /// They strafed us over and over. The Swarm bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00018=La tranchée osseuse. C’est la seule voie d’accès vers la forteresse terrane. /// The Bone Trench. This is the only approach to the terran fortress.
Conversation/zBriefing_Char02/Line00019=J’ai déjà tenté de faire passer ma couvée par ici. Les Terrans ont envahi les cieux de leurs cuirassés Gorgones. /// I tried to bring my brood through here once before. The terrans brought their Gorgon battlecruisers from the skies.
Conversation/zBriefing_Char02/Line00020=Ils nous ont bombardés, encore et encore. Ma couvée a beaucoup saigné avant de mourir… emportant tout espoir de repousser les Terrans hors de Char. /// They strafed us over and over. My brood bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00021=Attends, ce sont des nids de fléaux. Ils pourraient abattre un cuirassé Gorgone… nous devons seulement les réveiller. /// [Surprise 90]Wait, those are scourge nests[/Surprise]. They could bring down a Gorgon... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00022=Attends, ce sont des nids de fléaux. Ils pourraient abattre un cuirassé Gorgone… nous devons seulement les réveiller. /// [Surprise 90]Wait, those are scourge nests[/Surprise]. They could bring down a Gorgon... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00023=Ma reine, nous devrions traverser la tranchée rapidement, sans nous préoccuper des Gorgones. /// My queen, we should simply race through the trench, not waste time fighting Gorgons.
Conversation/zBriefing_Char02/Line00024=Si nous prenons les Terrans par surprise, nous ne devrions pas essuyer de trop lourdes pertes. /// If we surprise the terrans, we can make it through with acceptable losses.
Conversation/zBriefing_Char02/Line00025=Et dans le cas contraire, l’Essaim meurt. Tu devrais apprendre à anticiper, Zagara. Planification, calculs, ruse. /// And if we don't, [Serious]the Swarm dies[/Serious]. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00026=Et dans le cas contraire, l’Essaim meurt. Tu devrais apprendre à anticiper, Zagara. Planification, calculs, ruse. /// And if we don't, [Serious]the Swarm dies[/Serious]. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00027=Nous pouvons utiliser cette tumeur muqueuse pour placer une tumeur près du nid de fléaux. Dès qu’il sera actif, la Gorgone de Warfield sera fichue. /// We can use this creep tumor to spawn a tumor near the scourge nest. Once it's awake, Warfield's Gorgon is done for.
Conversation/zBriefing_Char02/Line00028=Nous pouvons utiliser cette tumeur muqueuse pour placer une tumeur près du nid de fléaux. Dès qu’il sera actif, la Gorgone de Warfield sera fichue. /// We can use this creep tumor to spawn a tumor near the scourge nest. Once it's awake, Warfield's Gorgon is done for.
Conversation/zBriefing_Char02/Line00029=Abathur m’a ressuscitée pour ce combat. C’est la tranchée osseuse, la seule voie d’accès à la forteresse terrane. /// Abathur revived me for the battle. This is the Bone Trench, the only approach to the terran fortress.
Conversation/zBriefing_Char03/Comment00001=Montre des champs de minerai /// Show mineral fields
Conversation/zBriefing_Char03/Comment00002=Panoramique vers la position du ver - le ver jaillit. /// Pan to worm location -- worm sprouts.
Conversation/zBriefing_Char03/Comment00003=Montre le relais orbital /// Show orbital relay
Conversation/zBriefing_Char03/Comment00004=Panoramique vers la position du ver - le ver jaillit. /// Pan to worm location -- worm sprouts.
Conversation/zBriefing_Char03/Comment00005=-- /// --
Conversation/zBriefing_Char03/Comment00006=Suggested lines below. /// Suggested lines below.
Conversation/zBriefing_Char03/Comment00007= It will make the briefing longer, but avoid the scenario where the player keeps reloading because they thought they were supposed to beat the map before the timer: ///  It will make the briefing longer, but avoid the scenario where the player keeps reloading because they thought they were supposed to beat the map before the timer:
Conversation/zBriefing_Char03/Group00001=Char03 /// Char03
Conversation/zBriefing_Char03/Group00002=OBSOLETE /// OBSOLETE
Conversation/zBriefing_Char03/Group00003=OBSOLETE /// OBSOLETE
Conversation/zBriefing_Char03/Group00004=Briefing /// Briefing
Conversation/zBriefing_Char03/Group00005=To Consider /// To Consider
Conversation/zBriefing_Char03/Line00001=Tout ce pour quoi nous nous sommes battus s’achève ici. Les humains seront partis à la nuit tombée. /// Everything we've fought for here comes to this. The humans will be gone from Char by nightfall.
Conversation/zBriefing_Char03/Line00002=J’ai rétabli le réseau de Nydus. Vous pouvez transporter votre Essaim entre n’importe quels vers de Nydus. /// I have re-established the nydus network. You can transport your Swarm between any two nydus worms.
Conversation/zBriefing_Char03/Line00003=Place les vers sur chacun des flancs de Warfield. /// Place worms on both of Warfield's flanks.
Conversation/zBriefing_Char03/Line00004=Si j’en détruis un, cela le paralysera. Maintenant, créons une faille dans cette forteresse. /// If I destroy either, it will cripple him. Now let's crack this fortress.
Conversation/zBriefing_Char03/Line00005=C’est fait, ma reine. /// Done, my queen.
Conversation/zBriefing_Char03/Line00006=Pourquoi s’attarder sur les minerais et les relais ? Concentrons-nous sur les portes ! /// Why bother with minerals and relays? Let us storm the gates!
Conversation/zBriefing_Char03/Line00007=Soldats, l’Essaim de Kerrigan est sur le plateau. Elle s’est jetée dans la gueule du loup. /// Men, Kerrigan's got her swarm up on the plateau. She walked right into our trap.
Conversation/zBriefing_Char03/Line00008=Que les zerglings s’attaquent aux relais de pompage. Il faut les détruire ! /// Get zerglings to those pump relays. Bring them down now!
Conversation/zBriefing_Char03/Line00009=Les ingénieurs auront bientôt restauré les pompes de lave. /// General Warfield's engineers will have the lava pumps working again in a few moments.
Conversation/zBriefing_Char03/Line00010=J’ai créé des brèches dans des forteresses en moins de temps que cela. Allez ! /// I've cracked fortresses in less time. Forward!
Conversation/zBriefing_Char03/Line00011=Activez les pompes de lave, que le magma l’emporte dans l’enfer d’où elle vient. /// Activate the lava pumps, and flood her back to the hell she crawled out of!
Conversation/zBriefing_Char03/Line00012=Les pompes de lave sont hors service ! Que les ingénieurs les réparent ! /// The lava pumps are down! Get the engineers on it!
Conversation/zBriefing_Char03/Line00013=J’en veux un derrière ses champs de minerais principaux. /// I want one behind his primary mineral fields.
Conversation/zBriefing_Char03/Line00014=Et placez l’autre près du relais orbital qu’il utilise pour faire venir ses cuirassés. /// Put the other near the orbital relay he uses to call in his battlecruisers.
Conversation/zBriefing_Char03/Line00015=Tout ce pour quoi nous nous sommes battus s’achève ici. Les humains seront partis à la nuit tombée. /// Everything we've fought for here comes to this. The humans will be gone from Char by nightfall.
Conversation/zBriefing_Char03/Line00016=Place les vers sur chacun des flancs de Warfield. /// Place worms on both of Warfield's flanks.
Conversation/zBriefing_Char03/Line00017=J’en veux un derrière ses champs de minerais principaux. /// I want one behind his primary mineral fields.
Conversation/zBriefing_Char03/Line00018=Et placez l’autre près du relais orbital qu’il utilise pour faire venir ses cuirassés. /// Put the other near the orbital relay he uses to call in his battlecruisers.
Conversation/zBriefing_Char03/Line00019=Si j’en détruis un, cela le paralysera. Maintenant, créons une faille dans cette forteresse. /// If I destroy either, it will cripple him. Now let's crack this fortress.
Conversation/zBriefing_Char03/Line00020=Que les zerglings s’attaquent aux relais de pompage. Il faut les détruire ! /// Get zerglings to those pump relays. Bring them down now!
Conversation/zBriefing_Char03/Line00021=J’ai créé des brèches dans des forteresses en moins de temps que cela. Allez ! /// I've cracked fortresses in less time. Forward!
Conversation/zBriefing_Char03/Line00022=Tout ce pour quoi nous nous sommes battus s’achève ici. /// Everything we've fought for here comes to this.
Conversation/zBriefing_Char03/Line00023=Ma reine, le général Warfield dispose de plusieurs engins nucléaires. Il les utilisera contre vous. /// My queen, General Warfield has many nuclear devices. He will use all of them on you.
Conversation/zBriefing_Char03/Line00024=Rien de surprenant. Nous devons le frapper rapidement. Faites tomber cette forteresse. /// No surprise there. We need to hit him fast. Let's crack this fortress.
Conversation/zBriefing_Char03/Line00025=Heureusement, j’ai rétabli le réseau de Nydus. Vous pouvez transporter votre Essaim entre n’importe quels vers de Nydus. /// Fortunately, I have re-established the nydus network. You can transport your Swarm between any two nydus worms.
Conversation/zBriefing_Char03/Line00026=Bien. Faisons tomber cette forteresse. /// Then let's crack this fortress.
Conversation/zBriefing_Char03/Line00027=Tout ce pour quoi nous nous sommes battus s’achève ici. /// Everything we've fought for here comes to this.
Conversation/zBriefing_Char03/Line00028=Rien de surprenant. Nous devons le frapper rapidement. Faites tomber cette forteresse. /// No surprise there. We need to hit him fast. Let's crack this fortress.
Conversation/zBriefing_Char03/Line00029=Bien. Faisons tomber cette forteresse. /// Then let's crack this fortress.
Conversation/zBriefing_Char03/Line00030=Ma reine, j’ai été réanimée pour ce combat. Le général Warfield dispose de plusieurs engins nucléaires. Il les utilisera contre vous. /// My queen, I am revived for the fight. General Warfield has many nuclear devices and he will use all of them on you.
