Conversation/DEBUG_FaceAnimTest/Group00001=凱莉根 /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=伊茲夏 /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=札迦拉 /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=斯杜科夫 /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=維勒安 /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=德哈卡 /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=菈莎拉 /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/Name/zSMBriefing_Korhal03=zSMBriefing_Korhal03 /// zSMBriefing_Korhal03
Conversation/Name/zSMBriefing_Space02=zSMBriefing_Space02 /// zSMBriefing_Space02
Conversation/Name/zSMBriefing_Zerus01=zSMBriefing_Zerus01 /// zSMBriefing_Zerus01
Conversation/Name/zTest=zTest /// zTest
Conversation/Name/zUnit_EggMonsterSplit1=zUnit_ZergTunneller /// zUnit_ZergTunneller
Conversation/Name/zUnit_EggMonsterSplit2=zUnit_ZergCarrion /// zUnit_ZergCarrion
Conversation/Name/zUnit_HeroDehaka=zUnit_HeroDehaka /// zUnit_HeroDehaka
Conversation/Name/zUnit_HeroKerriganGhost=zUnit_HeroKerrigan /// zUnit_HeroKerrigan
Conversation/Name/zUnit_HeroQueen=zUnit_HeroNiadra /// zUnit_HeroNiadra
Conversation/Name/zUnit_HeroStukov=zUnit_HeroStukov /// zUnit_HeroStukov
Conversation/Name/zUnit_HeroZagara=zUnit_HeroZagara /// zUnit_HeroZagara
Conversation/Name/zUnit_MutaliskSplit1=zUnit_ZergViper /// zUnit_ZergViper
Conversation/Name/zUnit_NeutralYeti=zUnit_NeutralYeti /// zUnit_NeutralYeti
Conversation/Name/zUnit_PrimalCrusher=zUnit_PrimalPrimalgor /// zUnit_PrimalPrimalgor
Conversation/Name/zUnit_PrimalRipper=zUnit_PrimalPrimeling /// zUnit_PrimalPrimeling
Conversation/Name/zUnit_PrimalScreamer=zUnit_PrimalPrime'azor /// zUnit_PrimalPrime'azor
Conversation/Name/zUnit_PrimalShredder=zUnit_PrimalPrime'lisk /// zUnit_PrimalPrime'lisk
Conversation/Name/zUnit_ProtossAreaDenial=zUnit_ProtossShredder /// zUnit_ProtossShredder
Conversation/Name/zUnit_ProtossCarrierShip=zUnit_ProtossTempest /// zUnit_ProtossTempest
Conversation/Name/zUnit_ProtossChangeling=zUnit_ProtossReplicant /// zUnit_ProtossReplicant
Conversation/Name/zUnit_ProtossFlyingCaster=zUnit_ProtossOracle /// zUnit_ProtossOracle
Conversation/Name/zUnit_RoachSplit1=zUnit_ZergCorpser /// zUnit_ZergCorpser
Conversation/Name/zUnit_TacFighter=zUnit_TacFighter /// zUnit_TacFighter
Conversation/Name/zUnit_TerranHellion2=zUnit_TerranHellionSiege /// zUnit_TerranHellionSiege
Conversation/Name/zUnit_TerranMercCommander=zUnit_TerranWarhound /// zUnit_TerranWarhound
Conversation/Name/zUnit_TerranOdin=zUnit_TerranOdin /// zUnit_TerranOdin
Conversation/Name/zUnit_ZergEggMonster=zUnit_ZergSwarmHost /// zUnit_ZergSwarmHost
Conversation/UnknownConversation2/Group00001=Ambient Travel Reminder /// Ambient Travel Reminder
Conversation/UnknownConversation2/Line00001=只要妳一聲令下，利維坦就會離開這顆星球。 /// Our leviathan is able to leave this world at your command.
Conversation/zBriefing_Char01/Group00001=Char01 /// Char01
Conversation/zBriefing_Char01/Group00002=簡報 /// Briefing
Conversation/zBriefing_Char01/Line00002=[Surprise 70]札迦拉的群落[/Surprise]目前藏身在查爾星的強酸沼澤中，妳之前在那兒存放了成千上萬的蟲卵，[Serious]以備不時之需。[/Serious] /// [Surprise 70]Zagara's brood[/Surprise] is currently huddled in Char's acid marsh, where you stored millions of eggs for [Serious]future use.[/Serious]
Conversation/zBriefing_Char01/Line00009=那我會取得足夠的蟲卵來建立軍隊，[Serious]打倒札迦拉。[/Serious] /// Then I'll collect enough eggs to spawn an army and [Serious]destroy Zagara[/Serious].
Conversation/zBriefing_Char01/Line00016=那我會取得足夠的蟲卵來建立軍隊，[Serious]打倒札迦拉。[/Serious] /// Then I'll collect enough eggs to spawn an army and [Serious]destroy Zagara[/Serious].
Conversation/zBriefing_Char01/Line00023=從札迦拉蟲巢的位置[Surprise 70]來看[/Surprise]，她打算[Serious]盡一切所能[/Serious]來收集蟲卵。 /// From the location of her hive cluster, [Surprise 70]it appears[/Surprise] Zagara intends to gather [Serious]as many eggs[/Serious] as she can.
Conversation/zBriefing_Char01/Line00024=把蟲卵放在孵育池可以加快孵化。[Surprise 70]我已將蟲巢[/Surprise]築在這樣的孵育池附近。 /// She can place them in a birthing pond to quicken. [Surprise 70]I have located[/Surprise] our hive cluster near one such pond.
Conversation/zBriefing_Char01/Line00025=她想建立一支大軍。[Serious]不過她要怎麼孵化這些蟲卵？[/Serious] /// She's trying to build an army. [Serious]But how will she hatch the eggs?[/Serious]
Conversation/zBriefing_Char01/Line00026=她想建立一支大軍。[Serious]不過她要怎麼孵化這些蟲卵？[/Serious] /// She's trying to build an army. [Serious]But how will she hatch the eggs?[/Serious]
Conversation/zBriefing_Char02/Comment00001=Panning across the landscape /// Panning across the landscape
Conversation/zBriefing_Char02/Comment00002=As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Charsweepers pass over them OBLITERATING them. /// As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Charsweepers pass over them OBLITERATING them.
Conversation/zBriefing_Char02/Comment00003=Fade back to "Current Day" image of the bone trench -- with bones everywhere! Pan past an inert scourge cannon... /// Fade back to "Current Day" image of the bone trench -- with bones everywhere! Pan past an inert scourge cannon...
Conversation/zBriefing_Char02/Comment00004=Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round... /// Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round...
Conversation/zBriefing_Char02/Comment00005=As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Gorgons pass over them OBLITERATING them. /// As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Gorgons pass over them OBLITERATING them.
Conversation/zBriefing_Char02/Comment00006=Fade back to "Current Day" image of the bone trench -- Pan past an inert scourge cannon... /// Fade back to "Current Day" image of the bone trench -- Pan past an inert scourge cannon...
Conversation/zBriefing_Char02/Comment00007=Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round... /// Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round...
Conversation/zBriefing_Char02/Group00001=Char02 /// Char02
Conversation/zBriefing_Char02/Group00002=廢棄 /// OBSOLETE
Conversation/zBriefing_Char02/Group00004=簡報 /// Briefing
Conversation/zBriefing_Char02/Line00001=骸骨壕溝，這是通往人類要塞的唯一路徑。 /// The bone trench. This is the only approach to the terran fortress.
Conversation/zBriefing_Char02/Line00002=妳的蟲群就是在那邊被大肆屠殺。 /// And it's where your brood got slaughtered.
Conversation/zBriefing_Char02/Line00003=人類的蛇女級戰巡艦從天而降，身處低地的我們無法抵抗來自空中的攻擊。 /// The low ground left us vulnerable to aerial attack. The terrans brought their gorgon class Battlecruisers from the skies.
Conversation/zBriefing_Char02/Line00004=他們的砲火不停地掃射，我的蟲群被打得血流成河，把人類趕出查爾的一絲希望也隨之破滅。 /// They strafed us over and over. My brood bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00005=女皇，我們應該直接衝過壕溝，不要浪費時間在戰巡艦上面。 /// My queen, we should simply race through the trench, not waste time fighting gorgons.
Conversation/zBriefing_Char02/Line00006=等等，那是自殺蟲巢。只要能喚醒它們...就可以把蛇女級戰巡艦給解決掉。 /// Wait, those are scourge nests. They could bring down a gorgon class battlecruiser... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00007=但是失敗的話，蟲群就會滅亡。札迦拉，要有遠見。學會規劃、算計和狡猾。 /// And if we don't, the Swarm dies. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00008=遵命。 /// As you say.
Conversation/zBriefing_Char02/Line00009=你讓我的蟲群在那裡被屠殺殆盡。 /// And it's where you allowed my brood to be slaughtered.
Conversation/zBriefing_Char02/Line00010=如果我們出奇不意，就能在有限的損失下成功穿越壕溝。 /// If we surprise the terrans, we can make it through with acceptable losses.
Conversation/zBriefing_Char02/Line00011=這樣自殺蟲就會醒來，牠們會處理掉沃菲爾的艦隊。然後，骸骨壕溝就是我們的了。 /// That will awaken them, and they'll take care of Warfield's gorgons. Then the bone trench will be ours.
Conversation/zBriefing_Char02/Line00012=我會建立一座蟲巢，然後將蟲苔延伸到沉睡中的自殺蟲巢那裡。 /// I will establish a hive cluster, and then we will grow creep out to the dormant scourge nests.
Conversation/zBriefing_Char02/Line00013=看那邊，是自殺蟲巢。只要能喚醒它們...就算是蛇女級戰巡艦也不敵它們的威力。 /// There, those are scourge nests. They can destroy even a gorgon class battlecruiser... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00014=但是失敗的話，蟲群就會滅亡。札迦拉，要有遠見。學會規劃、算計和狡猾。 /// And if we don't, the Swarm dies. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00015=我會建立一座蟲巢，然後將蟲苔延伸到沉睡中的自殺蟲巢那裡。 /// I will establish a hive cluster, and then we will grow creep out to the dormant scourge nests.
Conversation/zBriefing_Char02/Line00016=這樣自殺蟲就會醒來，牠們會處理掉沃菲爾的艦隊。然後，骸骨壕溝就是我們的了。 /// That will awaken them, and they'll take care of Warfield's gorgons. Then the bone trench will be ours.
Conversation/zBriefing_Char02/Line00017=他們一次又一次地掃射，我的蟲群被打得血流成河，連把人類趕出查爾的一絲希望也隨之破滅。 /// They strafed us over and over. The Swarm bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00018=骸骨壕溝，這是通往人類要塞的唯一路徑。 /// The Bone Trench. This is the only approach to the terran fortress.
Conversation/zBriefing_Char02/Line00019=我之前試著率領群落穿越這裡，不過人類的蛇女級戰巡艦從天而降。 /// I tried to bring my brood through here once before. The terrans brought their Gorgon battlecruisers from the skies.
Conversation/zBriefing_Char02/Line00020=他們的砲火不停地掃射，我的蟲群被打得血流成河，把人類趕出查爾的一絲希望也隨之破滅。 /// They strafed us over and over. My brood bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00021=[Surprise 90]等等，那是自殺蟲巢。[/Surprise]只要能喚醒它們...就可以解決掉蛇女級戰巡艦。 /// [Surprise 90]Wait, those are scourge nests[/Surprise]. They could bring down a Gorgon... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00022=[Surprise 90]等等，那是自殺蟲巢。[/Surprise]只要能喚醒它們...就可以解決掉蛇女級戰巡艦。 /// [Surprise 90]Wait, those are scourge nests[/Surprise]. They could bring down a Gorgon... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00023=女皇，我們應該直接衝過壕溝，不要浪費時間在戰巡艦上面。 /// My queen, we should simply race through the trench, not waste time fighting Gorgons.
Conversation/zBriefing_Char02/Line00024=如果我們出奇不意，就能在有限的損失下成功穿越壕溝。 /// If we surprise the terrans, we can make it through with acceptable losses.
Conversation/zBriefing_Char02/Line00025=但是失敗的話，[Serious]蟲群就會滅亡。[/Serious]札迦拉，要有遠見。學會規劃、算計和狡猾。 /// And if we don't, [Serious]the Swarm dies[/Serious]. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00026=但是失敗的話，[Serious]蟲群就會滅亡。[/Serious]札迦拉，要有遠見。學會規劃、算計和狡猾。 /// And if we don't, [Serious]the Swarm dies[/Serious]. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00027=我們可以利用這個蟲苔瘤在自殺蟲巢附近孵化另一個蟲苔瘤。等蟲巢一醒，沃菲爾的蛇女級戰巡艦就完了。 /// We can use this creep tumor to spawn a tumor near the scourge nest. Once it's awake, Warfield's Gorgon is done for.
Conversation/zBriefing_Char02/Line00028=我們可以利用這個蟲苔瘤在自殺蟲巢附近孵化另一個蟲苔瘤。等蟲巢一醒，沃菲爾的蛇女級戰巡艦就完了。 /// We can use this creep tumor to spawn a tumor near the scourge nest. Once it's awake, Warfield's Gorgon is done for.
Conversation/zBriefing_Char02/Line00029=阿巴瑟讓我復活好加入這次戰鬥。這裡就是骸骨壕溝，想前往人類要塞，只有這條路可以走。 /// Abathur revived me for the battle. This is the Bone Trench, the only approach to the terran fortress.
Conversation/zBriefing_Char03/Comment00001=Show mineral fields /// Show mineral fields
Conversation/zBriefing_Char03/Comment00002=Pan to worm location -- worm sprouts. /// Pan to worm location -- worm sprouts.
Conversation/zBriefing_Char03/Comment00003=Show orbital relay /// Show orbital relay
Conversation/zBriefing_Char03/Comment00004=Pan to worm location -- worm sprouts. /// Pan to worm location -- worm sprouts.
Conversation/zBriefing_Char03/Comment00005=-- /// --
Conversation/zBriefing_Char03/Comment00006=Suggested lines below. /// Suggested lines below.
Conversation/zBriefing_Char03/Comment00007= It will make the briefing longer, but avoid the scenario where the player keeps reloading because they thought they were supposed to beat the map before the timer: ///  It will make the briefing longer, but avoid the scenario where the player keeps reloading because they thought they were supposed to beat the map before the timer:
Conversation/zBriefing_Char03/Group00001=Char03 /// Char03
Conversation/zBriefing_Char03/Group00002=廢棄 /// OBSOLETE
Conversation/zBriefing_Char03/Group00003=廢棄 /// OBSOLETE
Conversation/zBriefing_Char03/Group00004=簡報 /// Briefing
Conversation/zBriefing_Char03/Group00005=To Consider /// To Consider
Conversation/zBriefing_Char03/Line00001=我們一路走來，經歷那麼多戰鬥就是為了這個。日落之後，查爾星上不會再看見任何人類。 /// Everything we've fought for here comes to this. The humans will be gone from Char by nightfall.
Conversation/zBriefing_Char03/Line00002=我重建了蟲殖地網，妳可以讓蟲群部隊在兩隻地下蠕蟲之間移動。 /// I have re-established the nydus network. You can transport your Swarm between any two nydus worms.
Conversation/zBriefing_Char03/Line00003=讓蠕蟲出現在沃菲爾的側翼，兩邊都要。 /// Place worms on both of Warfield's flanks.
Conversation/zBriefing_Char03/Line00004=不管毀掉哪一邊，都能癱瘓沃菲爾的部隊。接下來就能直搗黃龍殺入要塞。 /// If I destroy either, it will cripple him. Now let's crack this fortress.
Conversation/zBriefing_Char03/Line00005=女皇，完成了。 /// Done, my queen.
Conversation/zBriefing_Char03/Line00006=何必去管那些晶礦和中繼站？直接衝破大門不就行了！(何必為了晶礦和中繼站在那邊忙來忙去？直接衝破大門不就行了！) /// Why bother with minerals and relays? Let us storm the gates!
Conversation/zBriefing_Char03/Line00007=部隊，凱莉根把蟲群聚集在高地上。她一腳踏進了我們的陷阱裡。 /// Men, Kerrigan's got her swarm up on the plateau. She walked right into our trap.
Conversation/zBriefing_Char03/Line00008=把異化蟲引到幫浦站，在那裡送牠們下地獄！ /// Get zerglings to those pump relays. Bring them down now!
Conversation/zBriefing_Char03/Line00009=沃菲爾將軍底下的工程師不用多久就會修好岩漿幫浦。 /// General Warfield's engineers will have the lava pumps working again in a few moments.
Conversation/zBriefing_Char03/Line00010=在幫浦運作之前，要塞就會淪陷。上吧！ /// I've cracked fortresses in less time. Forward!
Conversation/zBriefing_Char03/Line00011=啟動岩漿幫浦，她從地獄哪邊爬出來，就沖回哪邊去！ /// Activate the lava pumps, and flood her back to the hell she crawled out of!
Conversation/zBriefing_Char03/Line00012=岩漿幫浦不動了！快派工程師去處理！ /// The lava pumps are down! Get the engineers on it!
Conversation/zBriefing_Char03/Line00013=在他的主要晶礦場後面放隻地下蠕蟲。 /// I want one behind his primary mineral fields.
Conversation/zBriefing_Char03/Line00014=另一隻放在他用來呼叫戰巡艦的星軌中繼站那裡。 /// Put the other near the orbital relay he uses to call in his battlecruisers.
Conversation/zBriefing_Char03/Line00015=我們一路走來，經歷那麼多戰鬥就是為了這個。日落之後，查爾星上不會再看見任何人類。 /// Everything we've fought for here comes to this. The humans will be gone from Char by nightfall.
Conversation/zBriefing_Char03/Line00016=讓蠕蟲出現在沃菲爾的側翼，兩邊都要。 /// Place worms on both of Warfield's flanks.
Conversation/zBriefing_Char03/Line00017=在他的主要晶礦場後面放隻地下蠕蟲。 /// I want one behind his primary mineral fields.
Conversation/zBriefing_Char03/Line00018=另一隻放在他用來呼叫戰巡艦的星軌中繼站那裡。 /// Put the other near the orbital relay he uses to call in his battlecruisers.
Conversation/zBriefing_Char03/Line00019=不管毀掉哪一邊，都能癱瘓沃菲爾的部隊。接下來就能直搗黃龍殺入要塞。 /// If I destroy either, it will cripple him. Now let's crack this fortress.
Conversation/zBriefing_Char03/Line00020=把異化蟲引到幫浦站，在那裡送牠們下地獄！ /// Get zerglings to those pump relays. Bring them down now!
Conversation/zBriefing_Char03/Line00021=在幫浦運作之前，要塞就會淪陷。上吧！ /// I've cracked fortresses in less time. Forward!
Conversation/zBriefing_Char03/Line00022=我們一路走來，經歷那麼多戰鬥就是為了這個。 /// Everything we've fought for here comes to this.
Conversation/zBriefing_Char03/Line00023=女皇，沃菲爾將軍手上有許多核彈裝置，他一定會用這個來對付妳的。 /// My queen, General Warfield has many nuclear devices. He will use all of them on you.
Conversation/zBriefing_Char03/Line00024=沒什麼好驚訝的，我們只要比他更早出手就可以了。準備攻陷要塞吧。 /// No surprise there. We need to hit him fast. Let's crack this fortress.
Conversation/zBriefing_Char03/Line00025=幸運的是，我重建了蟲殖地網。妳可以讓蟲群部隊在兩隻地下蠕蟲之間移動。 /// Fortunately, I have re-established the nydus network. You can transport your Swarm between any two nydus worms.
Conversation/zBriefing_Char03/Line00026=讓要塞淪陷吧。 /// Then let's crack this fortress.
Conversation/zBriefing_Char03/Line00027=我們一路走來，經歷那麼多戰鬥就是為了這個。 /// Everything we've fought for here comes to this.
Conversation/zBriefing_Char03/Line00028=沒什麼好驚訝的，我們只要比他更早出手就可以了。準備攻陷要塞吧。 /// No surprise there. We need to hit him fast. Let's crack this fortress.
Conversation/zBriefing_Char03/Line00029=讓要塞淪陷吧。 /// Then let's crack this fortress.
Conversation/zBriefing_Char03/Line00030=女皇，阿巴瑟讓我復活好加入這場戰鬥。沃菲爾將軍手上有許多核彈裝置，他一定會用這個來對付妳的。 /// My queen, I am revived for the fight. General Warfield has many nuclear devices and he will use all of them on you.
Conversation/zBriefing_Char03/Line00031=我一定要到控制裝置那裡，就算必須把沃菲爾這座要塞一磚一瓦破壞掉也在所不惜。 /// I must reach those controls, even if that means tearing down Warfield's fortress brick by brick.
Conversation/zBriefing_Char03/Line00032=我能幫點忙。看看我們的變異體！牠們能夠輕易撕裂那些可悲人類的護甲。 /// I can assist. Behold our aberrations! They will easily tear through pathetic terran armors.
