Character/Name/ArtanisUI,Artanis /// Artanis=0
Conversation/AICommunication/Line00257,Lutem! Para a glória eterna, até o fim! /// Fight on! For eternal glory, to the end!=311
Conversation/AICommunication/Line00258,Peguei você. Estamos partindo. /// Gotcha. We're moving out.=312
Conversation/AICommunication/Line00259,Estamos dentro, pessoal! Fogo neles! /// We're all in boys! Smoke 'em!=313
Conversation/AICommunication/Line00260,É isso aí! É matar ou morrer! /// This is it! No backing down now!=314
Conversation/AICommunication/Line00261,Beleza! Isso foi pra esquentar! /// Alright, we're going hot!=315
Conversation/AICommunication/Line00262,Vamos lá, saqueadores, acertem eles! /// Alright raiders, hit em here!=316
Conversation/AICommunication/Line00263,O Enxame está se movendo. /// The Swarm moves.=317
Conversation/AICommunication/Line00264,Minha casta está a caminho. /// My brood is on the way.=318
Conversation/AICommunication/Line00265,Sim, não poupamos nenhum. /// Yes, we spare no one.=319
Conversation/AICommunication/Line00266,Vão, minhas crianças, destruam todos. /// Go my children, destroy them.=320
Conversation/AICommunication/Line00267,Meu Enxame irá estraçalhar todos eles. /// My Swarm will tear them apart.=321
Conversation/AICommunication/Line00268,Mantenham-se a postos, guerreiros! /// Remain on your guard, warriors!=322
Conversation/AICommunication/Line00269,Você achou um detector? Tem alguma coisa espreitando nas sombras... /// You got a detector? Something's lurking in the shadows...=323
Conversation/AICommunication/Line00270,Entendido. /// Understood.=324
Conversation/AICommunication/Line00271,Nós concordamos. /// We concur.=325
Conversation/AICommunication/Line00272,Peguei você. /// Gotcha.=326
Conversation/AICommunication/Line00273,Tá legal. /// Alright.=327
Conversation/AICommunication/Line00276,Concordo. /// Agreed.=328
Conversation/AICommunication/Line00277,Pronto. /// Done.=329
Conversation/AICommunication/Line00278,É. /// Yup.=330
Conversation/AICommunication/Line00279,Eu concordo. /// I agree.=331
Conversation/AICommunication/Line00280,Não estou no ponto. /// I'm not ready.=332
Conversation/AICommunication/Line00281,Não vai rolar. /// Not happenin'.=333
Conversation/AICommunication/Line00282,Precisamos manter os recursos adicionais seguros. /// We must secure additional resources.=334
Conversation/AICommunication/Line00283,Para a glória eterna. /// Our thoughts are one.=335
Conversation/Challengescombined/Line00001,Rodada 1=336
Conversation/Challengescombined/Line00002,Rodada 2=337
Conversation/Challengescombined/Line00003,Rodada 3=338
Conversation/Challengescombined/Line00004,Novo recorde!=339
Conversation/Challengescombined/Line00005,Seja bem-vindo, comandante.=340
Conversation/Challengescombined/Line00006,Seu objetivo neste exercício é infligir o máximo de danos ao inimigo com as tropas limitadas a sua disposição.=341
Conversation/Challengescombined/Line00007,As habilidades especiais de suas unidades serão a chave para atingir uma pontuação alta. Use-as com sabedoria.=342
Conversation/Challengescombined/Line00008,As tropas inimigas ficam invulneráveis até você indicar que está pronto para começar pressionando o botão "Pronto".=343
Conversation/Challengescombined/Line00009,Você deve destruir o máximo de inimigos possível com as criaturas disponíveis. =344
Conversation/Challengescombined/Line00010,Explore a base adversária e quando estiver pronto para começar seu ataque, pressione o botão "Pronto".=345
Conversation/Challengescombined/Line00011,O tempo é curto! Ataque sem piedade e cause o máximo de estragos!=346
Conversation/Challengescombined/Line00012,En Taro Tassadar, aprendiz. Um guerreiro protoss deve aprender a combater inimigos tão numerosos quanto as estrelas do céu da noite.=347
Conversation/Challengescombined/Line00013,Nesta simulação você comandará uma pequena tropa que deve resistir a ondas de ataque, matando quantos puder.=348
Conversation/Challengescombined/Line00014,Tire vantagem do terreno no campo de batalha. Lute somenta onde suas máquinas de guerra equilibram a vantagem.=349
Conversation/Challengescombined/Line00015,En Taro Tassadar, aprendiz. Um guerreiro protoss conhece as forças de suas próprias tropas e os pontos fracos do inimigo.=350
Conversation/Challengescombined/Line00016,Nesta simulação você utilizará tropas limitadas para defender três Pilares energéticos contra ataques.=351
Conversation/Challengescombined/Line00017,Os pilares energéticos ficam muito espalhados. Você terá de dividir suas tropas para proteger os três.=352
Conversation/Challengescombined/Line00018,Estude as tropas adversárias e organize suas unidades de forma que elas reajam com mais eficiência ao inimigo.=353
Conversation/Challengescombined/Line00019,Depois de organizar suas tropas, pressione o botão "Pronto" para começar.=354
Conversation/Challengescombined/Line00020,Preste atenção, tentar deixar a área de combate acarretará em punição.=355
Conversation/Challengescombined/Line00021,Estes três pináculos estão ameaçados. Você deve defendê-los com as tropas disponíveis.=356
Conversation/Challengescombined/Line00022,Os pináculos ficam muito separados. Você deve dividir suas tropas para protegê-los.=357
Conversation/Challengescombined/Line00023,Estude seus adversários cuidadosamente. Envie seus servos para reagir da melhor maneira a cada grupo de inimigos.=358
Conversation/Challengescombined/Line00024,Quando estiver preparado, pressione o botão "Pronto" para começar.=359
Conversation/Challengescombined/Line00025,Cuidado! Tentativas de deixar a zona de combate não serão toleradas!=360
Conversation/Challengescombined/Line00026,Saudações, comandante. Seu objetivo neste exercício é usar tropas limitadas para defender três depósitos de suprimentos.=361
Conversation/Challengescombined/Line00027,Os depósitos de suprimentos ficam muito separados. Será necessário dividir suas tropas para criar uma proteção detalhada para cada um.=362
Conversation/Challengescombined/Line00028,Você deve tentar formar grupos que contra-atacarão efetivamente as unidades inimigas que enfrentarem.=363
Conversation/Challengescombined/Line00029,Quando tiver concluído a organização, pressione o botão "Pronto" para prosseguir.=364
Conversation/Challengescombined/Line00030,Aviso! Você está saindo da zona de combate. Torres de artilharia da arena ativadas.  =365
Conversation/Challengescombined/Line00031,Boa tarde, comandante. Neste exercício você deve defender todas as suas estruturas contra diversos ataques inimigos.=366
Conversation/Challengescombined/Line00032,Você não terá a habilidade de treinar unidades de combate adicionais.=367
Conversation/Challengescombined/Line00033,Para conseguir vencer, é necessário usar seus VCEs para consertar suas estruturas e para lutar contra os agressores.=368
Conversation/Challengescombined/Line00034,En Taro Tassadar, aprendiz. Nesta simulação, você aprenderá a controlar grandes tropas com mais eficiência.=369
Conversation/Challengescombined/Line00035,Comece organizando seus guerreiros em grupos de controle. Examine as tropas disponíveis e distribua-as para formar grupos de ataque mais poderosos.=370
Conversation/Challengescombined/Line00036,Como pode ver, você tem unidades distribuídas pela área de simulação. Elas estão em estase até que você esteja pronto para começar.=371
Conversation/Challengescombined/Line00037,Rodada 1=372
Conversation/Challengescombined/Line00038,Bem-vindo de volta, comandante. Uma economia forte é a chave da vitória e a chave para uma economia forte é a coleta eficiente de suprimentos.=373
Conversation/Challengescombined/Line00039,Neste exercício, suas habilidades de gerenciamento da base serão postas à prova. Comece coletando suprimentos suficientes para expandir para a área de recursos e extras próxima. =374
Conversation/Challengescombined/Line00040,Ao construir uma segunda Central de comando no local de expansão, você dobrará efetivamente a quantidade de recursos que recebe.=375
Conversation/Challengescombined/Line00041,Termine o exercício treinando tropas antes que o tempo acabe.=376
Conversation/Challengescombined/Line00042,Bom dia, comandante. Seu objetivo neste exercício é sobreviver a diversas ondas de ataque.=377
Conversation/Challengescombined/Line00043,Cada onda apresentará um desafio a ser enfrentado com as tropas disponíveis. O controle direto das ações de suas unidades lhe dará a vantagem que precisa para vencer.=378
Conversation/Challengescombined/Line00044,Pressione o botão "Pronto" quando desejar começar.=379
Conversation/Challengescombined/Line00045,Seja bem-vindo, comandante. Seu objetivo neste exercício é infligir o máximo possível de danos usando somente os Tanques de cerco e as Ambunaves alocadas.=380
Conversation/Challengescombined/Line00046,Você terá tempo limitado para destruir o máximo da base inimiga possível. Aconselha-se explorar a base com suas Ambunaves antes de realizar o ataque.=381
Conversation/Challengescombined/Line00047,As tropas inimigas não serão danificadas até que o botão "Pronto" seja pressionado, portanto, conduza sua exploração cuidadosamente.=382
Conversation/Challengescombined/Line00048,Uma vez pronto para atacar, destrua quantos inimigos for possível antes que o tempo acabe.=383
Conversation/Challengescombined/Line00049,Rodada 1=384
Conversation/Challengescombined/Line00050,Rodada 2=385
Conversation/Challengescombined/Line00051,Rodada 2=386
Conversation/Challengescombined/Line00052,Rodada 3=387
Conversation/Challengescombined/Line00053,Rodada 3=388
Conversation/Challengescombined/Line00054,Novo recorde!=389
Conversation/Challengescombined/Line00055,Novo recorde!=390
Conversation/Challengescombined/Line00056,Rodada 4=391
Conversation/Challengescombined/Line00057,Rodada 5=392
Conversation/Challengescombined/Line00058,Rodada 6=393
Conversation/Challengescombined/Line00059,Rodada 7=394
Conversation/Challengescombined/Line00060,Rodada 8=395
Conversation/Challengescombined/Line00061,Rodada 9=396
Conversation/Challengescombined/Line00062,Rodada 10=397
Conversation/Challengescombined/Line00063,Rodada 4=398
Conversation/Challengescombined/Line00064,Rodada 5=399
Conversation/Challengescombined/Line00065,Rodada 6=400
Conversation/Challengescombined/Line00066,Rodada 7=401
Conversation/Challengescombined/Line00067,Rodada 8=402
Conversation/Challengescombined/Line00068,Rodada 9=403
Conversation/Challengescombined/Line00069,Rodada 10=404
Conversation/Challengescombined/Line00070,Rodada 4=405
Conversation/Challengescombined/Line00071,Rodada 5=406
Conversation/Challengescombined/Line00072,Rodada 6=407
Conversation/Challengescombined/Line00073,Rodada 7=408
Conversation/Challengescombined/Line00074,Rodada 8=409
Conversation/Challengescombined/Line00075,Rodada 9=410
Conversation/Challengescombined/Line00076,Rodada 10=411
Conversation/Challengescombined/Line00077,Pronto=412
Conversation/Challengescombined/Line00078,Preparar=413
Conversation/Challengescombined/Line00079,Vá=414
Conversation/Challengescombined/Line00080,Pronto=415
Conversation/Challengescombined/Line00081,Preparar=416
Conversation/Challengescombined/Line00082,Vá=417
Conversation/Challengescombined/Line00083,Pronto=418
Conversation/Challengescombined/Line00084,Preparar=419
Conversation/Challengescombined/Line00085,Vá=420
Conversation/Challengescombined/Line00086,Nesse desafio, você aprenderá a estratégia de abertura de defesa para os terranos em jogos em grupo.=421
