Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/Name/zSMAmbient_ZerusZurvan=zSMAmbient_ZerusZurvan /// zSMAmbient_ZerusZurvan
Conversation/Name/zSMBriefing_Expedition03=zSMBriefing_Expedition03 /// zSMBriefing_Expedition03
Conversation/Name/zSMBriefing_Hybrid02=zSMBriefing_Hybrid02 /// zSMBriefing_Hybrid02
Conversation/Name/zSMBriefing_Korhal01=zSMBriefing_Korhal01 /// zSMBriefing_Korhal01
Conversation/Name/zSMBriefing_Korhal02=zSMBriefing_Korhal02 /// zSMBriefing_Korhal02
Conversation/Name/zSMBriefing_Korhal03=zSMBriefing_Korhal03 /// zSMBriefing_Korhal03
Conversation/Name/zSMBriefing_Space02=zSMBriefing_Space02 /// zSMBriefing_Space02
Conversation/Name/zSMBriefing_Zerus01=zSMBriefing_Zerus01 /// zSMBriefing_Zerus01
Conversation/Name/zTest=zTest /// zTest
Conversation/Name/zUnit_EggMonsterSplit1=zUnit_ZergTunneller /// zUnit_ZergTunneller
Conversation/Name/zUnit_EggMonsterSplit2=zUnit_ZergCarrion /// zUnit_ZergCarrion
Conversation/Name/zUnit_HeroDehaka=zUnit_HeroDehaka /// zUnit_HeroDehaka
Conversation/Name/zUnit_HeroKerriganGhost=zUnit_HeroKerrigan /// zUnit_HeroKerrigan
Conversation/Name/zUnit_HeroQueen=zUnit_HeroNiadra /// zUnit_HeroNiadra
Conversation/Name/zUnit_HeroStukov=zUnit_HeroStukov /// zUnit_HeroStukov
Conversation/Name/zUnit_HeroZagara=zUnit_HeroZagara /// zUnit_HeroZagara
Conversation/Name/zUnit_MutaliskSplit1=zUnit_ZergViper /// zUnit_ZergViper
Conversation/Name/zUnit_NeutralYeti=zUnit_NeutralYeti /// zUnit_NeutralYeti
Conversation/Name/zUnit_PrimalCrusher=zUnit_PrimalPrimalgor /// zUnit_PrimalPrimalgor
Conversation/Name/zUnit_PrimalRipper=zUnit_PrimalPrimeling /// zUnit_PrimalPrimeling
Conversation/Name/zUnit_PrimalScreamer=zUnit_PrimalPrime'azor /// zUnit_PrimalPrime'azor
Conversation/Name/zUnit_PrimalShredder=zUnit_PrimalPrime'lisk /// zUnit_PrimalPrime'lisk
Conversation/Name/zUnit_ProtossAreaDenial=zUnit_ProtossShredder /// zUnit_ProtossShredder
Conversation/Name/zUnit_ProtossCarrierShip=zUnit_ProtossTempest /// zUnit_ProtossTempest
Conversation/Name/zUnit_ProtossChangeling=zUnit_ProtossReplicant /// zUnit_ProtossReplicant
Conversation/Name/zUnit_ProtossFlyingCaster=zUnit_ProtossOracle /// zUnit_ProtossOracle
Conversation/Name/zUnit_RoachSplit1=zUnit_ZergCorpser /// zUnit_ZergCorpser
Conversation/Name/zUnit_TacFighter=zUnit_TacFighter /// zUnit_TacFighter
Conversation/Name/zUnit_TerranHellion2=zUnit_TerranHellionSiege /// zUnit_TerranHellionSiege
Conversation/Name/zUnit_TerranMercCommander=zUnit_TerranWarhound /// zUnit_TerranWarhound
Conversation/Name/zUnit_TerranOdin=zUnit_TerranOdin /// zUnit_TerranOdin
Conversation/Name/zUnit_ZergEggMonster=zUnit_ZergSwarmHost /// zUnit_ZergSwarmHost
Conversation/UnknownConversation2/Group00001=Ambient Travel Reminder /// Ambient Travel Reminder
Conversation/UnknownConversation2/Line00001=Nuestro leviatán puede abandonar este mundo cuando se lo ordenes. /// Our leviathan is able to leave this world at your command.
Conversation/zBriefing_Char01/Group00001=Char01 /// Char01
Conversation/zBriefing_Char01/Group00002=Briefing /// Briefing
Conversation/zBriefing_Char01/Line00002=[Surprise 70]La prole de Zagara[/Surprise] está reunida en los pantanos ácidos de Char, donde almacenaste millones de huevos para [Serious]el futuro.[/Serious] /// [Surprise 70]Zagara's brood[/Surprise] is currently huddled in Char's acid marsh, where you stored millions of eggs for [Serious]future use.[/Serious]
Conversation/zBriefing_Char01/Line00009=Pues reuniré huevos para crear un ejército y [Serious]acabar con Zagara[/Serious]. /// Then I'll collect enough eggs to spawn an army and [Serious]destroy Zagara[/Serious].
Conversation/zBriefing_Char01/Line00016=Pues reuniré huevos para crear un ejército y [Serious]acabar con Zagara[/Serious]. /// Then I'll collect enough eggs to spawn an army and [Serious]destroy Zagara[/Serious].
Conversation/zBriefing_Char01/Line00023=Por la ubicación de la colmena, [Surprise 70]parece que[/Surprise] Zagara pretende reunir [Serious]todos los huevos[/Serious] que pueda. /// From the location of her hive cluster, [Surprise 70]it appears[/Surprise] Zagara intends to gather [Serious]as many eggs[/Serious] as she can.
Conversation/zBriefing_Char01/Line00024=Puede usar una charca de gestación para darles vida. [Surprise 70]He ubicado[/Surprise] nuestra colmena cerca de una de esas charcas. /// She can place them in a birthing pond to quicken. [Surprise 70]I have located[/Surprise] our hive cluster near one such pond.
Conversation/zBriefing_Char01/Line00025=Intenta crear un ejército. ¿[Surprise]Pero cómo[/Surprise] eclosionará los huevos? /// She's trying to build an army. [Serious]But how will she hatch the eggs?[/Serious]
Conversation/zBriefing_Char01/Line00026=Intenta crear un ejército. ¿[Surprise]Pero cómo[/Surprise] eclosionará los huevos? /// She's trying to build an army. [Serious]But how will she hatch the eggs?[/Serious]
Conversation/zBriefing_Char02/Comment00001=Panning across the landscape /// Panning across the landscape
Conversation/zBriefing_Char02/Comment00002=As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Charsweepers pass over them OBLITERATING them. /// As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Charsweepers pass over them OBLITERATING them.
Conversation/zBriefing_Char02/Comment00003=Fade back to "Current Day" image of the bone trench -- with bones everywhere! Pan past an inert scourge cannon... /// Fade back to "Current Day" image of the bone trench -- with bones everywhere! Pan past an inert scourge cannon...
Conversation/zBriefing_Char02/Comment00004=Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round... /// Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round...
Conversation/zBriefing_Char02/Comment00005=As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Gorgons pass over them OBLITERATING them. /// As Zagara says the 2 lines below, show images of a zerg brood trying to make their way across the terrain. Gorgons pass over them OBLITERATING them.
Conversation/zBriefing_Char02/Comment00006=Fade back to "Current Day" image of the bone trench -- Pan past an inert scourge cannon... /// Fade back to "Current Day" image of the bone trench -- Pan past an inert scourge cannon...
Conversation/zBriefing_Char02/Comment00007=Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round... /// Fade to an image of creep approaching an inert scourge nest. It reaches the cannon and the cannon activates. It fires off a round...
Conversation/zBriefing_Char02/Group00001=Char02 /// Char02
Conversation/zBriefing_Char02/Group00002=OBSOLETE /// OBSOLETE
Conversation/zBriefing_Char02/Group00004=Briefing /// Briefing
Conversation/zBriefing_Char02/Line00001=La Trinchera de Huesos. Es el único acceso a la fortaleza terran. /// The bone trench. This is the only approach to the terran fortress.
Conversation/zBriefing_Char02/Line00002=Donde masacraron a tu prole. /// And it's where your brood got slaughtered.
Conversation/zBriefing_Char02/Line00003=El terreno bajo nos expuso a los ataques aéreos. Los terran surcaron el cielo con sus cruceros de batalla clase gorgona. /// The low ground left us vulnerable to aerial attack. The terrans brought their gorgon class Battlecruisers from the skies.
Conversation/zBriefing_Char02/Line00004=Nos bombardearon una y otra vez. Mi prole sangró y murió junto con nuestras esperanzas de expulsar a los terran de Char. /// They strafed us over and over. My brood bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00005=Mi reina, deberíamos cargar por la trinchera, no perder el tiempo con las gorgonas. /// My queen, we should simply race through the trench, not waste time fighting gorgons.
Conversation/zBriefing_Char02/Line00006=Espera, eso de ahí son nidos de hostigadores. Podrían derribar a los cruceros de batalla... Solo tenemos que despertarlos. /// Wait, those are scourge nests. They could bring down a gorgon class battlecruiser... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00007=Y si fallamos, el Enjambre muere. Debes actuar con perspectiva, Zagara. Estrategia, cálculo, astucia. /// And if we don't, the Swarm dies. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00008=Como ordenes. /// As you say.
Conversation/zBriefing_Char02/Line00009=Donde dejaste que masacraran a mi prole. /// And it's where you allowed my brood to be slaughtered.
Conversation/zBriefing_Char02/Line00010=Si sorprendemos a los terran, cruzaremos con una cantidad razonable de bajas. /// If we surprise the terrans, we can make it through with acceptable losses.
Conversation/zBriefing_Char02/Line00011=Eso los despertará y se encargarán de las gorgonas de Warfield. Entonces nos haremos con la Trinchera de Huesos. /// That will awaken them, and they'll take care of Warfield's gorgons. Then the bone trench will be ours.
Conversation/zBriefing_Char02/Line00012=Estableceré una colmena y propagaremos biomateria hasta los nidos de hostigadores inertes. /// I will establish a hive cluster, and then we will grow creep out to the dormant scourge nests.
Conversation/zBriefing_Char02/Line00013=Mira, son nidos de hostigadores. Son capaces de destruir incluso a cruceros de batalla de clase gorgona. Solo hay que despertarlos. /// There, those are scourge nests. They can destroy even a gorgon class battlecruiser... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00014=Y si fallamos, el Enjambre muere. Debes actuar con perspectiva, Zagara. Estrategia, cálculo, astucia. /// And if we don't, the Swarm dies. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00015=Estableceré una colmena y propagaremos biomateria hasta los nidos de hostigadores inertes. /// I will establish a hive cluster, and then we will grow creep out to the dormant scourge nests.
Conversation/zBriefing_Char02/Line00016=Eso los despertará y se encargarán de las gorgonas de Warfield. Entonces nos haremos con la Trinchera de Huesos. /// That will awaken them, and they'll take care of Warfield's gorgons. Then the bone trench will be ours.
Conversation/zBriefing_Char02/Line00017=Nos bombardearon una y otra vez. Mi prole sangró y murió junto con nuestras esperanzas de expulsar a los terran de Char. /// They strafed us over and over. The Swarm bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00018=La Trinchera de Huesos. Es el único acceso a la fortaleza terran. /// The Bone Trench. This is the only approach to the terran fortress.
Conversation/zBriefing_Char02/Line00019=Una vez intenté dirigir a mi prole por aquí. Los terran surgieron de los cielos con sus cruceros de batalla clase gorgona. /// I tried to bring my brood through here once before. The terrans brought their Gorgon battlecruisers from the skies.
Conversation/zBriefing_Char02/Line00020=Nos bombardearon una y otra vez. Mi prole sangró y murió junto con nuestras esperanzas de expulsar a los terran de Char. /// They strafed us over and over. My brood bled, and died. Along with any hope of pushing the terrans from Char.
Conversation/zBriefing_Char02/Line00021=[Surprise 90]Espera, esos son nidos de hostigadores[/Surprise]. Podrían derribar una gorgona... Hay que despertarlos. /// [Surprise 90]Wait, those are scourge nests[/Surprise]. They could bring down a Gorgon... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00022=[Surprise 90]Esos son nidos de hostigadores[/Surprise]. Podrían derribar una gorgona... Hay que despertarlos. /// [Surprise 90]Wait, those are scourge nests[/Surprise]. They could bring down a Gorgon... we just need to reawaken them.
Conversation/zBriefing_Char02/Line00023=Mi reina, deberíamos cargar por la trinchera, no perder el tiempo con las gorgonas. /// My queen, we should simply race through the trench, not waste time fighting Gorgons.
Conversation/zBriefing_Char02/Line00024=Si sorprendemos a los terran, cruzaremos con una cantidad razonable de bajas. /// If we surprise the terrans, we can make it through with acceptable losses.
Conversation/zBriefing_Char02/Line00025=Y si fallamos, [Serious]el Enjambre muere[/Serious]. Debes actuar con perspectiva, Zagara. Estrategia, cálculo, astucia. /// And if we don't, [Serious]the Swarm dies[/Serious]. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00026=Y si fallamos, [Serious]el Enjambre muere[/Serious]. Debes actuar con perspectiva, Zagara. Estrategia, cálculo, astucia. /// And if we don't, [Serious]the Swarm dies[/Serious]. You need to learn vision, Zagara. Planning, calculation, cunning.
Conversation/zBriefing_Char02/Line00027=Utilizaremos este tumor de biomateria para engendrar otro cerca del nido. Cuando despierte, la gorgona de Warfield estará acabada. /// We can use this creep tumor to spawn a tumor near the scourge nest. Once it's awake, Warfield's Gorgon is done for.
Conversation/zBriefing_Char02/Line00028=Utilizaremos este tumor de biomateria para engendrar otro cerca del nido. Cuando despierte, la gorgona de Warfield estará acabada. /// We can use this creep tumor to spawn a tumor near the scourge nest. Once it's awake, Warfield's Gorgon is done for.
Conversation/zBriefing_Char02/Line00029=Abathur me ha revivido para la batalla. Esta es la Trinchera de Huesos, el único acceso a la fortaleza terran. /// Abathur revived me for the battle. This is the Bone Trench, the only approach to the terran fortress.
Conversation/zBriefing_Char03/Comment00001=Show mineral fields /// Show mineral fields
Conversation/zBriefing_Char03/Comment00002=Pan to worm location -- worm sprouts. /// Pan to worm location -- worm sprouts.
Conversation/zBriefing_Char03/Comment00003=Show orbital relay /// Show orbital relay
Conversation/zBriefing_Char03/Comment00004=Pan to worm location -- worm sprouts. /// Pan to worm location -- worm sprouts.
Conversation/zBriefing_Char03/Comment00005=-- /// --
Conversation/zBriefing_Char03/Comment00006=Suggested lines below. /// Suggested lines below.
Conversation/zBriefing_Char03/Comment00007= It will make the briefing longer, but avoid the scenario where the player keeps reloading because they thought they were supposed to beat the map before the timer: ///  It will make the briefing longer, but avoid the scenario where the player keeps reloading because they thought they were supposed to beat the map before the timer:
Conversation/zBriefing_Char03/Group00001=Char03 /// Char03
Conversation/zBriefing_Char03/Group00002=OBSOLETE /// OBSOLETE
Conversation/zBriefing_Char03/Group00003=OBSOLETE /// OBSOLETE
Conversation/zBriefing_Char03/Group00004=Briefing /// Briefing
Conversation/zBriefing_Char03/Group00005=To Consider /// To Consider
Conversation/zBriefing_Char03/Line00001=Todas nuestras batallas nos han conducido a este momento. Cuando anochezca ya no quedarán humanos en Char. /// Everything we've fought for here comes to this. The humans will be gone from Char by nightfall.
Conversation/zBriefing_Char03/Line00002=He restablecido la red nydus. Puedes transportar a tu Enjambre de una oruga nydus a otra. /// I have re-established the nydus network. You can transport your Swarm between any two nydus worms.
Conversation/zBriefing_Char03/Line00003=Coloca orugas en los flancos de Warfield. /// Place worms on both of Warfield's flanks.
Conversation/zBriefing_Char03/Line00004=Si destruyo uno de los dos puntos, no podrá hacer nada. Ahora tomemos la fortaleza. /// If I destroy either, it will cripple him. Now let's crack this fortress.
Conversation/zBriefing_Char03/Line00005=Listo, mi reina. /// Done, my queen.
Conversation/zBriefing_Char03/Line00006=¿Qué importan los minerales y las conexiones? ¡Asaltemos las puertas! /// Why bother with minerals and relays? Let us storm the gates!
Conversation/zBriefing_Char03/Line00007=Muchachos, el Enjambre está en la meseta. Esa zorra ha caído en la trampa. /// Men, Kerrigan's got her swarm up on the plateau. She walked right into our trap.
Conversation/zBriefing_Char03/Line00008=Envía zergling a las conexiones de bombeo. ¡Ahora mismo! /// Get zerglings to those pump relays. Bring them down now!
Conversation/zBriefing_Char03/Line00009=Los ingenieros del general Warfield repararán las bombas de lava en unos segundos. /// General Warfield's engineers will have the lava pumps working again in a few moments.
Conversation/zBriefing_Char03/Line00010=He tomado fortalezas en menos tiempo. ¡Adelante! /// I've cracked fortresses in less time. Forward!
Conversation/zBriefing_Char03/Line00011=¡Activad las bombas de lava y devolvedla al infierno del que se ha arrastrado! /// Activate the lava pumps, and flood her back to the hell she crawled out of!
Conversation/zBriefing_Char03/Line00012=¡Las bombas de lava se han parado! ¡Enviad a los ingenieros! /// The lava pumps are down! Get the engineers on it!
Conversation/zBriefing_Char03/Line00013=Quiero una tras su campo de minerales principal. /// I want one behind his primary mineral fields.
Conversation/zBriefing_Char03/Line00014=Coloca la otra cerca de la conexión orbital que utiliza para convocar cruceros de batalla. /// Put the other near the orbital relay he uses to call in his battlecruisers.
Conversation/zBriefing_Char03/Line00015=Todas nuestras batallas nos han conducido a este momento. Cuando anochezca ya no quedarán humanos en Char. /// Everything we've fought for here comes to this. The humans will be gone from Char by nightfall.
Conversation/zBriefing_Char03/Line00016=Coloca orugas en los flancos de Warfield. /// Place worms on both of Warfield's flanks.
Conversation/zBriefing_Char03/Line00017=Quiero una tras su campo de minerales principal. /// I want one behind his primary mineral fields.
Conversation/zBriefing_Char03/Line00018=Coloca la otra cerca de la conexión orbital que utiliza para convocar cruceros de batalla. /// Put the other near the orbital relay he uses to call in his battlecruisers.
Conversation/zBriefing_Char03/Line00019=Si destruyo uno de los dos puntos, no podrá hacer nada. Ahora tomemos la fortaleza. /// If I destroy either, it will cripple him. Now let's crack this fortress.
Conversation/zBriefing_Char03/Line00020=Envía zergling a las conexiones de bombeo. ¡Ahora mismo! /// Get zerglings to those pump relays. Bring them down now!
Conversation/zBriefing_Char03/Line00021=He tomado fortalezas en menos tiempo. ¡Adelante! /// I've cracked fortresses in less time. Forward!
Conversation/zBriefing_Char03/Line00022=Todas nuestras batallas nos han conducido a este momento. /// Everything we've fought for here comes to this.
Conversation/zBriefing_Char03/Line00023=Mi reina, el general Warfield dispone de bombas nucleares. Las usará todas contra ti. /// My queen, General Warfield has many nuclear devices. He will use all of them on you.
Conversation/zBriefing_Char03/Line00024=No esperaba menos. Tenemos que atacar con rapidez. Tomemos esa fortaleza. /// No surprise there. We need to hit him fast. Let's crack this fortress.
Conversation/zBriefing_Char03/Line00025=Afortunadamente, he restablecido la red nydus. Puedes transportar a tu Enjambre de una oruga nydus a otra. /// Fortunately, I have re-established the nydus network. You can transport your Swarm between any two nydus worms.
Conversation/zBriefing_Char03/Line00026=A por la fortaleza entonces. /// Then let's crack this fortress.
Conversation/zBriefing_Char03/Line00027=Todas nuestras batallas nos han conducido a este momento. /// Everything we've fought for here comes to this.
Conversation/zBriefing_Char03/Line00028=No esperaba menos. Tenemos que atacar con rapidez. Tomemos esa fortaleza. /// No surprise there. We need to hit him fast. Let's crack this fortress.
Conversation/zBriefing_Char03/Line00029=A por la fortaleza entonces. /// Then let's crack this fortress.
Conversation/zBriefing_Char03/Line00030=Mi reina, he revivido para la batalla. El general Warfield tiene muchas bombas nucleares y las usará todas contra ti. /// My queen, I am revived for the fight. General Warfield has many nuclear devices and he will use all of them on you.
